Province_State,Old_Date,Confirmed,Deaths,Month,Day,Year,Date
Washington,06-24-2021,449491,5898,06,24,2021,2021-06-24
West Virginia,06-24-2021,163744,2876,06,24,2021,2021-06-24
Wisconsin,06-24-2021,677186,8092,06,24,2021,2021-06-24
Wyoming,06-24-2021,61847,740,06,24,2021,2021-06-24
Alabama,05-16-2021,540083,11038,05,16,2021,2021-05-16
Alaska,05-16-2021,69464,353,05,16,2021,2021-05-16
Arizona,05-16-2021,872978,17459,05,16,2021,2021-05-16
Arkansas,05-16-2021,338782,5794,05,16,2021,2021-05-16
California,05-16-2021,3831908,61610,05,16,2021,2021-05-16
Colorado,05-16-2021,544169,6624,05,16,2021,2021-05-16
Connecticut,05-16-2021,344977,8173,05,16,2021,2021-05-16
Delaware,05-16-2021,107007,1651,05,16,2021,2021-05-16
Diamond Princess,05-16-2021,49,0,05,16,2021,2021-05-16
District of Columbia,05-16-2021,48545,1120,05,16,2021,2021-05-16
Florida,05-16-2021,2292004,36075,05,16,2021,2021-05-16
Georgia,05-16-2021,1115601,20506,05,16,2021,2021-05-16
Grand Princess,05-16-2021,103,3,05,16,2021,2021-05-16
Guam,05-16-2021,8091,139,05,16,2021,2021-05-16
Hawaii,05-16-2021,35359,492,05,16,2021,2021-05-16
Idaho,05-16-2021,189908,2069,05,16,2021,2021-05-16
Illinois,05-16-2021,1366268,24795,05,16,2021,2021-05-16
Indiana,05-16-2021,735462,13480,05,16,2021,2021-05-16
Iowa,05-16-2021,369370,6006,05,16,2021,2021-05-16
Kansas,05-16-2021,312787,5039,05,16,2021,2021-05-16
Kentucky,05-16-2021,452537,6656,05,16,2021,2021-05-16
Louisiana,05-16-2021,464833,10478,05,16,2021,2021-05-16
Maine,05-16-2021,65716,802,05,16,2021,2021-05-16
Maryland,05-16-2021,456004,8929,05,16,2021,2021-05-16
Massachusetts,05-16-2021,702039,14285,05,16,2021,2021-05-16
Michigan,05-16-2021,976339,19790,05,16,2021,2021-05-16
Minnesota,05-16-2021,594427,7389,05,16,2021,2021-05-16
Mississippi,05-16-2021,314710,7254,05,16,2021,2021-05-16
Missouri,05-16-2021,600153,9270,05,16,2021,2021-05-16
Montana,05-16-2021,110685,1598,05,16,2021,2021-05-16
Nebraska,05-16-2021,222335,2278,05,16,2021,2021-05-16
Nevada,05-16-2021,320539,5530,05,16,2021,2021-05-16
New Hampshire,05-16-2021,97676,1332,05,16,2021,2021-05-16
New Jersey,05-16-2021,1010759,25961,05,16,2021,2021-05-16
New Mexico,05-16-2021,200650,4113,05,16,2021,2021-05-16
New York,05-16-2021,2085477,52748,05,16,2021,2021-05-16
North Carolina,05-16-2021,989338,12862,05,16,2021,2021-05-16
North Dakota,05-16-2021,108917,1534,05,16,2021,2021-05-16
Northern Mariana Islands,05-16-2021,172,2,05,16,2021,2021-05-16
Ohio,05-16-2021,1090894,20102,05,16,2021,2021-05-16
Oklahoma,05-16-2021,450847,6878,05,16,2021,2021-05-16
Oregon,05-16-2021,195684,2587,05,16,2021,2021-05-16
Pennsylvania,05-16-2021,1198528,26780,05,16,2021,2021-05-16
Puerto Rico,05-16-2021,136963,2438,05,16,2021,2021-05-16
Rhode Island,05-16-2021,150385,2700,05,16,2021,2021-05-16
South Carolina,05-16-2021,588593,9653,05,16,2021,2021-05-16
South Dakota,05-16-2021,123644,1991,05,16,2021,2021-05-16
Tennessee,05-16-2021,852906,12261,05,16,2021,2021-05-16
Texas,05-16-2021,2969752,50853,05,16,2021,2021-05-16
Utah,05-16-2021,402567,2258,05,16,2021,2021-05-16
Vermont,05-16-2021,23883,252,05,16,2021,2021-05-16
Virgin Islands,05-16-2021,3267,27,05,16,2021,2021-05-16
Virginia,05-16-2021,670184,11018,05,16,2021,2021-05-16
Washington,05-16-2021,422665,5622,05,16,2021,2021-05-16
West Virginia,05-16-2021,158468,2761,05,16,2021,2021-05-16
Wisconsin,05-16-2021,669668,7712,05,16,2021,2021-05-16
Wyoming,05-16-2021,59079,712,05,16,2021,2021-05-16
Alabama,05-17-2021,540267,11038,05,17,2021,2021-05-17
Alaska,05-17-2021,69600,364,05,17,2021,2021-05-17
Arizona,05-17-2021,873446,17466,05,17,2021,2021-05-17
Arkansas,05-17-2021,338849,5796,05,17,2021,2021-05-17
California,05-17-2021,3832696,61615,05,17,2021,2021-05-17
Colorado,05-17-2021,545149,6633,05,17,2021,2021-05-17
Connecticut,05-17-2021,345639,8194,05,17,2021,2021-05-17
Delaware,05-17-2021,107089,1651,05,17,2021,2021-05-17
Diamond Princess,05-17-2021,49,0,05,17,2021,2021-05-17
District of Columbia,05-17-2021,48590,1122,05,17,2021,2021-05-17
Florida,05-17-2021,2293980,36133,05,17,2021,2021-05-17
Georgia,05-17-2021,1116008,20506,05,17,2021,2021-05-17
Grand Princess,05-17-2021,103,3,05,17,2021,2021-05-17
Guam,05-17-2021,8103,139,05,17,2021,2021-05-17
Hawaii,05-17-2021,35432,492,05,17,2021,2021-05-17
Idaho,05-17-2021,190279,2069,05,17,2021,2021-05-17
Illinois,05-17-2021,1367214,24801,05,17,2021,2021-05-17
Indiana,05-17-2021,735999,13486,05,17,2021,2021-05-17
Iowa,05-17-2021,369494,6006,05,17,2021,2021-05-17
Kansas,05-17-2021,313144,5041,05,17,2021,2021-05-17
Kentucky,05-17-2021,452821,6662,05,17,2021,2021-05-17
Louisiana,05-17-2021,465946,10489,05,17,2021,2021-05-17
Maine,05-17-2021,65915,803,05,17,2021,2021-05-17
Maryland,05-17-2021,456216,8932,05,17,2021,2021-05-17
Massachusetts,05-17-2021,702338,14306,05,17,2021,2021-05-17
Michigan,05-17-2021,978915,19812,05,17,2021,2021-05-17
Minnesota,05-17-2021,595016,7389,05,17,2021,2021-05-17
Mississippi,05-17-2021,315026,7257,05,17,2021,2021-05-17
Missouri,05-17-2021,600350,9271,05,17,2021,2021-05-17
Montana,05-17-2021,110723,1598,05,17,2021,2021-05-17
Nebraska,05-17-2021,222512,2266,05,17,2021,2021-05-17
Nevada,05-17-2021,321081,5533,05,17,2021,2021-05-17
New Hampshire,05-17-2021,97774,1333,05,17,2021,2021-05-17
New Jersey,05-17-2021,1011106,25975,05,17,2021,2021-05-17
New Mexico,05-17-2021,201186,4116,05,17,2021,2021-05-17
New York,05-17-2021,2086836,52782,05,17,2021,2021-05-17
North Carolina,05-17-2021,991956,12891,05,17,2021,2021-05-17
North Dakota,05-17-2021,109015,1534,05,17,2021,2021-05-17
Northern Mariana Islands,05-17-2021,172,2,05,17,2021,2021-05-17
Ohio,05-17-2021,1091623,20113,05,17,2021,2021-05-17
Oklahoma,05-17-2021,451278,6878,05,17,2021,2021-05-17
Oregon,05-17-2021,195884,2590,05,17,2021,2021-05-17
Pennsylvania,05-17-2021,1199342,26814,05,17,2021,2021-05-17
Puerto Rico,05-17-2021,137060,2445,05,17,2021,2021-05-17
Rhode Island,05-17-2021,150648,2701,05,17,2021,2021-05-17
South Carolina,05-17-2021,588939,9654,05,17,2021,2021-05-17
South Dakota,05-17-2021,123686,1993,05,17,2021,2021-05-17
Tennessee,05-17-2021,853558,12273,05,17,2021,2021-05-17
Texas,05-17-2021,2970260,50884,05,17,2021,2021-05-17
Utah,05-17-2021,402731,2259,05,17,2021,2021-05-17
Vermont,05-17-2021,23912,252,05,17,2021,2021-05-17
Virgin Islands,05-17-2021,3267,27,05,17,2021,2021-05-17
Virginia,05-17-2021,670456,11029,05,17,2021,2021-05-17
Washington,05-17-2021,423382,5640,05,17,2021,2021-05-17
West Virginia,05-17-2021,158643,2762,05,17,2021,2021-05-17
Wisconsin,05-17-2021,669804,7712,05,17,2021,2021-05-17
Wyoming,05-17-2021,59222,712,05,17,2021,2021-05-17
Alabama,02-04-2021,467823,8365,02,04,2021,2021-02-04
Alaska,02-04-2021,55004,279,02,04,2021,2021-02-04
Arizona,02-04-2021,771796,13752,02,04,2021,2021-02-04
Arkansas,02-04-2021,302899,5009,02,04,2021,2021-02-04
California,02-04-2021,3437543,42531,02,04,2021,2021-02-04
Colorado,02-04-2021,419394,5937,02,04,2021,2021-02-04
Connecticut,02-04-2021,257941,7185,02,04,2021,2021-02-04
Delaware,02-04-2021,79225,1321,02,04,2021,2021-02-04
Diamond Princess,02-04-2021,49,0,02,04,2021,2021-02-04
District of Columbia,02-04-2021,37365,932,02,04,2021,2021-02-04
Florida,02-04-2021,1752330,27247,02,04,2021,2021-02-04
Georgia,02-04-2021,928070,14756,02,04,2021,2021-02-04
Grand Princess,02-04-2021,103,3,02,04,2021,2021-02-04
Guam,02-04-2021,7622,129,02,04,2021,2021-02-04
Hawaii,02-04-2021,26953,416,02,04,2021,2021-02-04
Idaho,02-04-2021,164565,1747,02,04,2021,2021-02-04
Illinois,02-04-2021,1137559,21497,02,04,2021,2021-02-04
Indiana,02-04-2021,633667,11597,02,04,2021,2021-02-04
Iowa,02-04-2021,323216,5033,02,04,2021,2021-02-04
Kansas,02-04-2021,280967,3909,02,04,2021,2021-02-04
Kentucky,02-04-2021,372003,3921,02,04,2021,2021-02-04
Louisiana,02-04-2021,408995,9044,02,04,2021,2021-02-04
Maine,02-04-2021,40534,630,02,04,2021,2021-02-04
Maryland,02-04-2021,359037,7251,02,04,2021,2021-02-04
Massachusetts,02-04-2021,533921,12453,02,04,2021,2021-02-04
Michigan,02-04-2021,617745,15725,02,04,2021,2021-02-04
Minnesota,02-04-2021,465176,6319,02,04,2021,2021-02-04
Mississippi,02-04-2021,278532,6182,02,04,2021,2021-02-04
Missouri,02-04-2021,540007,7441,02,04,2021,2021-02-04
Montana,02-04-2021,95111,1308,02,04,2021,2021-02-04
Nebraska,02-04-2021,192549,1952,02,04,2021,2021-02-04
Nevada,02-04-2021,281596,4424,02,04,2021,2021-02-04
New Hampshire,02-04-2021,67492,1085,02,04,2021,2021-02-04
New Jersey,02-04-2021,709096,21793,02,04,2021,2021-02-04
New Mexico,02-04-2021,176211,3355,02,04,2021,2021-02-04
New York,02-04-2021,1450912,44109,02,04,2021,2021-02-04
North Carolina,02-04-2021,781802,9728,02,04,2021,2021-02-04
North Dakota,02-04-2021,97593,1447,02,04,2021,2021-02-04
Northern Mariana Islands,02-04-2021,133,2,02,04,2021,2021-02-04
Ohio,02-04-2021,910847,17624,02,04,2021,2021-02-04
Oklahoma,02-04-2021,397858,3681,02,04,2021,2021-02-04
Oregon,02-04-2021,145320,1998,02,04,2021,2021-02-04
Pennsylvania,02-04-2021,865248,22091,02,04,2021,2021-02-04
Puerto Rico,02-04-2021,94984,1861,02,04,2021,2021-02-04
Rhode Island,02-04-2021,117291,2387,02,04,2021,2021-02-04
South Carolina,02-04-2021,453878,7487,02,04,2021,2021-02-04
South Dakota,02-04-2021,108813,1788,02,04,2021,2021-02-04
Tennessee,02-04-2021,730655,10202,02,04,2021,2021-02-04
Texas,02-04-2021,2498436,38495,02,04,2021,2021-02-04
Utah,02-04-2021,351273,1711,02,04,2021,2021-02-04
Vermont,02-04-2021,12503,181,02,04,2021,2021-02-04
Virgin Islands,02-04-2021,2440,24,02,04,2021,2021-02-04
Virginia,02-04-2021,516398,6650,02,04,2021,2021-02-04
Washington,02-04-2021,317878,4416,02,04,2021,2021-02-04
West Virginia,02-04-2021,123044,2080,02,04,2021,2021-02-04
Wisconsin,02-04-2021,597475,6545,02,04,2021,2021-02-04
Wyoming,02-04-2021,52468,624,02,04,2021,2021-02-04
Alabama,02-05-2021,469319,8449,02,05,2021,2021-02-05
Alaska,02-05-2021,55258,279,02,05,2021,2021-02-05
Arizona,02-05-2021,775622,13948,02,05,2021,2021-02-05
Arkansas,02-05-2021,304723,5050,02,05,2021,2021-02-05
California,02-05-2021,3451270,43150,02,05,2021,2021-02-05
Colorado,02-05-2021,420625,5945,02,05,2021,2021-02-05
Connecticut,02-05-2021,259372,7214,02,05,2021,2021-02-05
Delaware,02-05-2021,79546,1325,02,05,2021,2021-02-05
Diamond Princess,02-05-2021,49,0,02,05,2021,2021-02-05
District of Columbia,02-05-2021,37634,940,02,05,2021,2021-02-05
Florida,02-05-2021,1763873,27457,02,05,2021,2021-02-05
Georgia,02-05-2021,932912,14858,02,05,2021,2021-02-05
Grand Princess,02-05-2021,103,3,02,05,2021,2021-02-05
Guam,02-05-2021,7636,129,02,05,2021,2021-02-05
Hawaii,02-05-2021,27101,416,02,05,2021,2021-02-05
Idaho,02-05-2021,164969,1758,02,05,2021,2021-02-05
Illinois,02-05-2021,1141219,21603,02,05,2021,2021-02-05
Indiana,02-05-2021,635171,11686,02,05,2021,2021-02-05
Iowa,02-05-2021,323797,5067,02,05,2021,2021-02-05
Kansas,02-05-2021,283508,4112,02,05,2021,2021-02-05
Kentucky,02-05-2021,374259,3971,02,05,2021,2021-02-05
Louisiana,02-05-2021,409861,9076,02,05,2021,2021-02-05
Maine,02-05-2021,40799,632,02,05,2021,2021-02-05
Maryland,02-05-2021,360584,7287,02,05,2021,2021-02-05
Massachusetts,02-05-2021,537208,12526,02,05,2021,2021-02-05
Michigan,02-05-2021,619499,15750,02,05,2021,2021-02-05
Minnesota,02-05-2021,466224,6341,02,05,2021,2021-02-05
Mississippi,02-05-2021,279742,6222,02,05,2021,2021-02-05
Missouri,02-05-2021,542198,7455,02,05,2021,2021-02-05
Montana,02-05-2021,95458,1307,02,05,2021,2021-02-05
Nebraska,02-05-2021,193069,1958,02,05,2021,2021-02-05
Nevada,02-05-2021,282493,4463,02,05,2021,2021-02-05
New Hampshire,02-05-2021,67919,1091,02,05,2021,2021-02-05
New Jersey,02-05-2021,713324,21886,02,05,2021,2021-02-05
New Mexico,02-05-2021,176793,3378,02,05,2021,2021-02-05
New York,02-05-2021,1458809,44277,02,05,2021,2021-02-05
North Carolina,02-05-2021,787349,9841,02,05,2021,2021-02-05
North Dakota,02-05-2021,97672,1451,02,05,2021,2021-02-05
Northern Mariana Islands,02-05-2021,133,2,02,05,2021,2021-02-05
Ohio,02-05-2021,914530,17687,02,05,2021,2021-02-05
Oklahoma,02-05-2021,400527,3710,02,05,2021,2021-02-05
Oregon,02-05-2021,146137,2002,02,05,2021,2021-02-05
Pennsylvania,02-05-2021,870306,22251,02,05,2021,2021-02-05
Puerto Rico,02-05-2021,95064,1867,02,05,2021,2021-02-05
Rhode Island,02-05-2021,117891,2393,02,05,2021,2021-02-05
South Carolina,02-05-2021,459974,7553,02,05,2021,2021-02-05
South Dakota,02-05-2021,108944,1798,02,05,2021,2021-02-05
Tennessee,02-05-2021,732842,10405,02,05,2021,2021-02-05
Texas,02-05-2021,2512932,38934,02,05,2021,2021-02-05
Utah,02-05-2021,352489,1728,02,05,2021,2021-02-05
Vermont,02-05-2021,12612,181,02,05,2021,2021-02-05
Virgin Islands,02-05-2021,2449,24,02,05,2021,2021-02-05
Virginia,02-05-2021,521467,6732,02,05,2021,2021-02-05
Washington,02-05-2021,319371,4449,02,05,2021,2021-02-05
West Virginia,02-05-2021,123641,2100,02,05,2021,2021-02-05
Wisconsin,02-05-2021,598902,6575,02,05,2021,2021-02-05
Wyoming,02-05-2021,52576,624,02,05,2021,2021-02-05
Alabama,07-27-2021,574737,11492,07,27,2021,2021-07-27
Alaska,07-27-2021,74383,384,07,27,2021,2021-07-27
Arizona,07-27-2021,920084,18183,07,27,2021,2021-07-27
Arkansas,07-27-2021,378023,6087,07,27,2021,2021-07-27
California,07-27-2021,4003737,63886,07,27,2021,2021-07-27
Colorado,07-27-2021,578106,7020,07,27,2021,2021-07-27
Connecticut,07-27-2021,353114,8288,07,27,2021,2021-07-27
Delaware,07-27-2021,110943,1698,07,27,2021,2021-07-27
Diamond Princess,07-27-2021,49,0,07,27,2021,2021-07-27
District of Columbia,07-27-2021,50228,1147,07,27,2021,2021-07-27
Florida,07-27-2021,2523510,38670,07,27,2021,2021-07-27
Georgia,07-27-2021,1167405,21644,07,27,2021,2021-07-27
Grand Princess,07-27-2021,103,3,07,27,2021,2021-07-27
Guam,07-27-2021,8514,143,07,27,2021,2021-07-27
Hawaii,07-27-2021,40984,529,07,27,2021,2021-07-27
Idaho,07-27-2021,199158,2189,07,27,2021,2021-07-27
Illinois,07-27-2021,1413502,25886,07,27,2021,2021-07-27
Indiana,07-27-2021,767409,13980,07,27,2021,2021-07-27
Iowa,07-27-2021,376673,6170,07,27,2021,2021-07-27
Kansas,07-27-2021,329240,5371,07,27,2021,2021-07-27
Kentucky,07-27-2021,477882,7323,07,27,2021,2021-07-27
Louisiana,07-27-2021,527253,10934,07,27,2021,2021-07-27
Maine,07-27-2021,70077,898,07,27,2021,2021-07-27
Maryland,07-27-2021,466514,9810,07,27,2021,2021-07-27
Massachusetts,07-27-2021,717284,14597,07,27,2021,2021-07-27
Michigan,07-27-2021,1008429,21165,07,27,2021,2021-07-27
Minnesota,07-27-2021,610839,7749,07,27,2021,2021-07-27
Mississippi,07-27-2021,338079,7523,07,27,2021,2021-07-27
Missouri,07-27-2021,673931,10043,07,27,2021,2021-07-27
Montana,07-27-2021,115665,1699,07,27,2021,2021-07-27
Nebraska,07-27-2021,226839,2284,07,27,2021,2021-07-27
Nevada,07-27-2021,352567,5854,07,27,2021,2021-07-27
New Hampshire,07-27-2021,100398,1386,07,27,2021,2021-07-27
New Jersey,07-27-2021,1035027,26586,07,27,2021,2021-07-27
New Mexico,07-27-2021,209356,4402,07,27,2021,2021-07-27
New York,07-27-2021,2140258,53611,07,27,2021,2021-07-27
North Carolina,07-27-2021,1038976,13590,07,27,2021,2021-07-27
North Dakota,07-27-2021,111196,1569,07,27,2021,2021-07-27
Northern Mariana Islands,07-27-2021,183,2,07,27,2021,2021-07-27
Ohio,07-27-2021,1123964,20678,07,27,2021,2021-07-27
Oklahoma,07-27-2021,475578,7454,07,27,2021,2021-07-27
Oregon,07-27-2021,216875,2843,07,27,2021,2021-07-27
Pennsylvania,07-27-2021,1235964,27831,07,27,2021,2021-07-27
Puerto Rico,07-27-2021,144413,2574,07,27,2021,2021-07-27
Rhode Island,07-27-2021,153802,2739,07,27,2021,2021-07-27
South Carolina,07-27-2021,611594,9883,07,27,2021,2021-07-27
South Dakota,07-27-2021,124960,2043,07,27,2021,2021-07-27
Tennessee,07-27-2021,887654,12660,07,27,2021,2021-07-27
Texas,07-27-2021,3125251,52975,07,27,2021,2021-07-27
Utah,07-27-2021,429300,2441,07,27,2021,2021-07-27
Vermont,07-27-2021,24760,259,07,27,2021,2021-07-27
Virgin Islands,07-27-2021,4450,36,07,27,2021,2021-07-27
Virginia,07-27-2021,691018,11515,07,27,2021,2021-07-27
Washington,07-27-2021,470333,6097,07,27,2021,2021-07-27
West Virginia,07-27-2021,166297,2936,07,27,2021,2021-07-27
Wisconsin,07-27-2021,684119,8184,07,27,2021,2021-07-27
Wyoming,07-27-2021,64623,776,07,27,2021,2021-07-27
Alabama,07-26-2021,572070,11483,07,26,2021,2021-07-26
Alaska,07-26-2021,74383,384,07,26,2021,2021-07-26
Arizona,07-26-2021,918609,18171,07,26,2021,2021-07-26
Arkansas,07-26-2021,375971,6077,07,26,2021,2021-07-26
California,07-26-2021,3995708,63856,07,26,2021,2021-07-26
Colorado,07-26-2021,577154,7015,07,26,2021,2021-07-26
Connecticut,07-26-2021,352626,8288,07,26,2021,2021-07-26
Delaware,07-26-2021,110862,1698,07,26,2021,2021-07-26
Diamond Princess,07-26-2021,49,0,07,26,2021,2021-07-26
District of Columbia,07-26-2021,50160,1147,07,26,2021,2021-07-26
Florida,07-26-2021,2523510,38670,07,26,2021,2021-07-26
Georgia,07-26-2021,1163818,21628,07,26,2021,2021-07-26
Grand Princess,07-26-2021,103,3,07,26,2021,2021-07-26
Guam,07-26-2021,8506,143,07,26,2021,2021-07-26
Hawaii,07-26-2021,40822,529,07,26,2021,2021-07-26
Idaho,07-26-2021,198840,2188,07,26,2021,2021-07-26
Illinois,07-26-2021,1411823,25875,07,26,2021,2021-07-26
Indiana,07-26-2021,766351,13965,07,26,2021,2021-07-26
Iowa,07-26-2021,376673,6170,07,26,2021,2021-07-26
Kansas,07-26-2021,329183,5245,07,26,2021,2021-07-26
Kentucky,07-26-2021,476650,7319,07,26,2021,2021-07-26
Louisiana,07-26-2021,520435,10914,07,26,2021,2021-07-26
Maine,07-26-2021,69905,897,07,26,2021,2021-07-26
Maryland,07-26-2021,466205,9808,07,26,2021,2021-07-26
Massachusetts,07-26-2021,716452,14583,07,26,2021,2021-07-26
Michigan,07-26-2021,1006360,21146,07,26,2021,2021-07-26
Minnesota,07-26-2021,609810,7746,07,26,2021,2021-07-26
Mississippi,07-26-2021,336788,7508,07,26,2021,2021-07-26
Missouri,07-26-2021,671390,9981,07,26,2021,2021-07-26
Montana,07-26-2021,115406,1695,07,26,2021,2021-07-26
Nebraska,07-26-2021,226839,2284,07,26,2021,2021-07-26
Nevada,07-26-2021,351443,5837,07,26,2021,2021-07-26
New Hampshire,07-26-2021,100286,1385,07,26,2021,2021-07-26
New Jersey,07-26-2021,1034233,26579,07,26,2021,2021-07-26
New Mexico,07-26-2021,209118,4400,07,26,2021,2021-07-26
New York,07-26-2021,2138643,53610,07,26,2021,2021-07-26
North Carolina,07-26-2021,1037373,13580,07,26,2021,2021-07-26
North Dakota,07-26-2021,111115,1569,07,26,2021,2021-07-26
Northern Mariana Islands,07-26-2021,183,2,07,26,2021,2021-07-26
Ohio,07-26-2021,1122647,20672,07,26,2021,2021-07-26
Oklahoma,07-26-2021,474845,7454,07,26,2021,2021-07-26
Oregon,07-26-2021,215853,2838,07,26,2021,2021-07-26
Pennsylvania,07-26-2021,1234892,27827,07,26,2021,2021-07-26
Puerto Rico,07-26-2021,144321,2569,07,26,2021,2021-07-26
Rhode Island,07-26-2021,153697,2739,07,26,2021,2021-07-26
South Carolina,07-26-2021,610477,9882,07,26,2021,2021-07-26
South Dakota,07-26-2021,124960,2043,07,26,2021,2021-07-26
Tennessee,07-26-2021,885392,12648,07,26,2021,2021-07-26
Texas,07-26-2021,3116591,52934,07,26,2021,2021-07-26
Utah,07-26-2021,428687,2434,07,26,2021,2021-07-26
Vermont,07-26-2021,24748,259,07,26,2021,2021-07-26
Virgin Islands,07-26-2021,4403,35,07,26,2021,2021-07-26
Virginia,07-26-2021,690183,11506,07,26,2021,2021-07-26
Washington,07-26-2021,469308,6089,07,26,2021,2021-07-26
West Virginia,07-26-2021,166108,2936,07,26,2021,2021-07-26
Wisconsin,07-26-2021,683041,8253,07,26,2021,2021-07-26
Wyoming,07-26-2021,64451,766,07,26,2021,2021-07-26
Alabama,04-14-2021,520780,10728,04,14,2021,2021-04-14
Alaska,04-14-2021,65536,314,04,14,2021,2021-04-14
Arizona,04-14-2021,851265,17109,04,14,2021,2021-04-14
Arkansas,04-14-2021,332666,5680,04,14,2021,2021-04-14
California,04-14-2021,3769518,59757,04,14,2021,2021-04-14
Colorado,04-14-2021,500456,6317,04,14,2021,2021-04-14
Connecticut,04-14-2021,327298,7984,04,14,2021,2021-04-14
Delaware,04-14-2021,99515,1591,04,14,2021,2021-04-14
Diamond Princess,04-14-2021,49,0,04,14,2021,2021-04-14
District of Columbia,04-14-2021,46209,1088,04,14,2021,2021-04-14
Florida,04-14-2021,2141686,34164,04,14,2021,2021-04-14
Georgia,04-14-2021,1078379,19600,04,14,2021,2021-04-14
Grand Princess,04-14-2021,103,3,04,14,2021,2021-04-14
Guam,04-14-2021,7851,136,04,14,2021,2021-04-14
Hawaii,04-14-2021,32271,473,04,14,2021,2021-04-14
Idaho,04-14-2021,184347,2006,04,14,2021,2021-04-14
Illinois,04-14-2021,1288934,23865,04,14,2021,2021-04-14
Indiana,04-14-2021,701971,13187,04,14,2021,2021-04-14
Iowa,04-14-2021,358395,5857,04,14,2021,2021-04-14
Kansas,04-14-2021,306481,4938,04,14,2021,2021-04-14
Kentucky,04-14-2021,434922,6285,04,14,2021,2021-04-14
Louisiana,04-14-2021,450673,10264,04,14,2021,2021-04-14
Maine,04-14-2021,55374,757,04,14,2021,2021-04-14
Maryland,04-14-2021,430351,8493,04,14,2021,2021-04-14
Massachusetts,04-14-2021,664943,13985,04,14,2021,2021-04-14
Michigan,04-14-2021,850583,17694,04,14,2021,2021-04-14
Minnesota,04-14-2021,547101,7056,04,14,2021,2021-04-14
Mississippi,04-14-2021,308111,7122,04,14,2021,2021-04-14
Missouri,04-14-2021,590452,8995,04,14,2021,2021-04-14
Montana,04-14-2021,106631,1526,04,14,2021,2021-04-14
