Province_State,Date,Confirmed,Deaths,Month,Day,Year
Tennessee,09-12-2021,1152375,13951,09,12,2021
Texas,09-12-2021,3855052,60178,09,12,2021
Utah,09-12-2021,479979,2724,09,12,2021
Vermont,09-12-2021,30114,287,09,12,2021
Virgin Islands,09-12-2021,6250,65,09,12,2021
Virginia,09-12-2021,801827,12036,09,12,2021
Washington,09-12-2021,597732,6918,09,12,2021
West Virginia,09-12-2021,210289,3207,09,12,2021
Wisconsin,09-12-2021,753972,8613,09,12,2021
Wyoming,09-12-2021,80643,879,09,12,2021
Alabama,05-05-2021,529446,10930,05,05,2021
Alaska,05-05-2021,68666,348,05,05,2021
American Samoa,05-05-2021,0,0,05,05,2021
Arizona,05-05-2021,866022,17360,05,05,2021
Arkansas,05-05-2021,336760,5754,05,05,2021
California,05-05-2021,3812746,61148,05,05,2021
Colorado,05-05-2021,533396,6529,05,05,2021
Connecticut,05-05-2021,341571,8124,05,05,2021
Delaware,05-05-2021,105401,1628,05,05,2021
Diamond Princess,05-05-2021,49,0,05,05,2021
District of Columbia,05-05-2021,48041,1109,05,05,2021
Florida,05-05-2021,2253929,35478,05,05,2021
Georgia,05-05-2021,1105855,20273,05,05,2021
Grand Princess,05-05-2021,103,3,05,05,2021
Guam,05-05-2021,8016,138,05,05,2021
Hawaii,05-05-2021,34296,485,05,05,2021
Idaho,05-05-2021,188435,2052,05,05,2021
Illinois,05-05-2021,1346398,24443,05,05,2021
Indiana,05-05-2021,725353,13373,05,05,2021
Iowa,05-05-2021,366570,5962,05,05,2021
Kansas,05-05-2021,311185,5000,05,05,2021
Kentucky,05-05-2021,446929,6542,05,05,2021
Louisiana,05-05-2021,460803,10418,05,05,2021
Maine,05-05-2021,62858,791,05,05,2021
Maryland,05-05-2021,450689,8813,05,05,2021
Massachusetts,05-05-2021,693608,14197,05,05,2021
Michigan,05-05-2021,951899,19100,05,05,2021
Minnesota,05-05-2021,582576,7284,05,05,2021
Mississippi,05-05-2021,312712,7223,05,05,2021
Missouri,05-05-2021,594984,9215,05,05,2021
Montana,05-05-2021,109455,1578,05,05,2021
Nebraska,05-05-2021,220720,2245,05,05,2021
Nevada,05-05-2021,317088,5487,05,05,2021
New Hampshire,05-05-2021,95881,1308,05,05,2021
New Jersey,05-05-2021,1004525,25707,05,05,2021
New Mexico,05-05-2021,198781,4085,05,05,2021
New York,05-05-2021,2061887,52334,05,05,2021
North Carolina,05-05-2021,976768,12721,05,05,2021
North Dakota,05-05-2021,108006,1528,05,05,2021
Northern Mariana Islands,05-05-2021,168,2,05,05,2021
Ohio,05-05-2021,1078734,19942,05,05,2021
Oklahoma,05-05-2021,449266,6832,05,05,2021
Oregon,05-05-2021,188417,2509,05,05,2021
Pennsylvania,05-05-2021,1176190,26374,05,05,2021
Puerto Rico,05-05-2021,133846,2348,05,05,2021
Rhode Island,05-05-2021,149197,2682,05,05,2021
South Carolina,05-05-2021,581835,9536,05,05,2021
South Dakota,05-05-2021,123073,1976,05,05,2021
Tennessee,05-05-2021,845606,12178,05,05,2021
Texas,05-05-2021,2946098,50391,05,05,2021
Utah,05-05-2021,398979,2219,05,05,2021
Vermont,05-05-2021,23247,248,05,05,2021
Virgin Islands,05-05-2021,3152,27,05,05,2021
Virginia,05-05-2021,663538,10844,05,05,2021
Washington,05-05-2021,409933,5539,05,05,2021
West Virginia,05-05-2021,154956,2707,05,05,2021
Wisconsin,05-05-2021,663668,7596,05,05,2021
Wyoming,05-05-2021,58438,710,05,05,2021
Alabama,05-04-2021,528784,10913,05,04,2021
Alaska,05-04-2021,68518,348,05,04,2021
American Samoa,05-04-2021,0,0,05,04,2021
Arizona,05-04-2021,865280,17355,05,04,2021
Arkansas,05-04-2021,336462,5752,05,04,2021
California,05-04-2021,3811172,61090,05,04,2021
Colorado,05-04-2021,532010,6515,05,04,2021
Connecticut,05-04-2021,340962,8117,05,04,2021
Delaware,05-04-2021,105204,1626,05,04,2021
Diamond Princess,05-04-2021,49,0,05,04,2021
District of Columbia,05-04-2021,47986,1106,05,04,2021
Florida,05-04-2021,2249535,35399,05,04,2021
Georgia,05-04-2021,1104837,20241,05,04,2021
Grand Princess,05-04-2021,103,3,05,04,2021
Guam,05-04-2021,8004,137,05,04,2021
Hawaii,05-04-2021,34234,484,05,04,2021
Idaho,05-04-2021,188233,2052,05,04,2021
Illinois,05-04-2021,1343988,24410,05,04,2021
Indiana,05-04-2021,724214,13363,05,04,2021
Iowa,05-04-2021,366131,5960,05,04,2021
Kansas,05-04-2021,310701,4986,05,04,2021
Kentucky,05-04-2021,446221,6532,05,04,2021
Louisiana,05-04-2021,460337,10405,05,04,2021
Maine,05-04-2021,62510,790,05,04,2021
Maryland,05-04-2021,450010,8803,05,04,2021
Massachusetts,05-04-2021,692589,14185,05,04,2021
Michigan,05-04-2021,948852,19055,05,04,2021
Minnesota,05-04-2021,581335,7267,05,04,2021
Mississippi,05-04-2021,312608,7221,05,04,2021
Missouri,05-04-2021,594380,9209,05,04,2021
Montana,05-04-2021,109315,1577,05,04,2021
Nebraska,05-04-2021,220481,2244,05,04,2021
Nevada,05-04-2021,316715,5480,05,04,2021
New Hampshire,05-04-2021,95714,1307,05,04,2021
New Jersey,05-04-2021,1001997,25658,05,04,2021
New Mexico,05-04-2021,198576,4083,05,04,2021
New York,05-04-2021,2059485,52279,05,04,2021
North Carolina,05-04-2021,975300,12700,05,04,2021
North Dakota,05-04-2021,107869,1525,05,04,2021
Northern Mariana Islands,05-04-2021,168,2,05,04,2021
Ohio,05-04-2021,1077284,19923,05,04,2021
Oklahoma,05-04-2021,449041,6788,05,04,2021
Oregon,05-04-2021,187611,2508,05,04,2021
Pennsylvania,05-04-2021,1173383,26325,05,04,2021
Puerto Rico,05-04-2021,133705,2337,05,04,2021
Rhode Island,05-04-2021,148929,2681,05,04,2021
South Carolina,05-04-2021,581221,9524,05,04,2021
South Dakota,05-04-2021,122974,1973,05,04,2021
Tennessee,05-04-2021,844401,12162,05,04,2021
Texas,05-04-2021,2943605,50330,05,04,2021
Utah,05-04-2021,398499,2217,05,04,2021
Vermont,05-04-2021,23191,248,05,04,2021
Virgin Islands,05-04-2021,3152,27,05,04,2021
Virginia,05-04-2021,662696,10823,05,04,2021
Washington,05-04-2021,408607,5528,05,04,2021
West Virginia,05-04-2021,154551,2695,05,04,2021
Wisconsin,05-04-2021,662893,7582,05,04,2021
Wyoming,05-04-2021,58367,710,05,04,2021
Alabama,03-15-2021,508229,10329,03,15,2021
Alaska,03-15-2021,60655,306,03,15,2021
American Samoa,03-15-2021,0,0,03,15,2021
Arizona,03-15-2021,833381,16553,03,15,2021
Arkansas,03-15-2021,327060,5481,03,15,2021
California,03-15-2021,3682735,55559,03,15,2021
Colorado,03-15-2021,458793,6142,03,15,2021
Connecticut,03-15-2021,293102,7788,03,15,2021
Delaware,03-15-2021,90614,1511,03,15,2021
Diamond Princess,03-15-2021,49,0,03,15,2021
District of Columbia,03-15-2021,42623,1042,03,15,2021
Florida,03-15-2021,1979634,32348,03,15,2021
Georgia,03-15-2021,1034763,18262,03,15,2021
Grand Princess,03-15-2021,103,3,03,15,2021
Guam,03-15-2021,7773,134,03,15,2021
Hawaii,03-15-2021,29259,451,03,15,2021
Idaho,03-15-2021,175657,1916,03,15,2021
Illinois,03-15-2021,1210113,23217,03,15,2021
Indiana,03-15-2021,672967,12864,03,15,2021
Iowa,03-15-2021,343303,5642,03,15,2021
Kansas,03-15-2021,300022,4829,03,15,2021
Kentucky,03-15-2021,416610,5005,03,15,2021
Louisiana,03-15-2021,437565,9903,03,15,2021
Maine,03-15-2021,47206,725,03,15,2021
Maryland,03-15-2021,394058,8055,03,15,2021
Massachusetts,03-15-2021,603464,13602,03,15,2021
Michigan,03-15-2021,673916,16779,03,15,2021
Minnesota,03-15-2021,498218,6815,03,15,2021
Mississippi,03-15-2021,300881,6903,03,15,2021
Missouri,03-15-2021,571405,8661,03,15,2021
Montana,03-15-2021,101933,1393,03,15,2021
Nebraska,03-15-2021,204753,2127,03,15,2021
Nevada,03-15-2021,299471,5121,03,15,2021
New Hampshire,03-15-2021,78813,1199,03,15,2021
New Jersey,03-15-2021,840685,23925,03,15,2021
New Mexico,03-15-2021,188488,3853,03,15,2021
New York,03-15-2021,1748482,48815,03,15,2021
North Carolina,03-15-2021,886218,11709,03,15,2021
North Dakota,03-15-2021,100939,1488,03,15,2021
Northern Mariana Islands,03-15-2021,154,2,03,15,2021
Ohio,03-15-2021,990340,19050,03,15,2021
Oklahoma,03-15-2021,433996,4701,03,15,2021
Oregon,03-15-2021,159790,2324,03,15,2021
Pennsylvania,03-15-2021,976234,24583,03,15,2021
Puerto Rico,03-15-2021,103211,2081,03,15,2021
Rhode Island,03-15-2021,131487,2576,03,15,2021
South Carolina,03-15-2021,534188,8878,03,15,2021
South Dakota,03-15-2021,114649,1912,03,15,2021
Tennessee,03-15-2021,786380,11638,03,15,2021
Texas,03-15-2021,2771013,46510,03,15,2021
Utah,03-15-2021,378600,2027,03,15,2021
Vermont,03-15-2021,16992,214,03,15,2021
Virgin Islands,03-15-2021,2767,25,03,15,2021
Virginia,03-15-2021,595865,10060,03,15,2021
Washington,03-15-2021,350506,5135,03,15,2021
West Virginia,03-15-2021,135678,2531,03,15,2021
Wisconsin,03-15-2021,625690,7177,03,15,2021
Wyoming,03-15-2021,55327,691,03,15,2021
Alabama,03-14-2021,503673,10327,03,14,2021
Alaska,03-14-2021,60267,306,03,14,2021
American Samoa,03-14-2021,0,0,03,14,2021
Arizona,03-14-2021,832743,16553,03,14,2021
Arkansas,03-14-2021,326943,5474,03,14,2021
California,03-14-2021,3681070,55506,03,14,2021
Colorado,03-14-2021,457838,6138,03,14,2021
Connecticut,03-14-2021,290577,7765,03,14,2021
Delaware,03-14-2021,90381,1507,03,14,2021
Diamond Princess,03-14-2021,49,0,03,14,2021
District of Columbia,03-14-2021,42511,1041,03,14,2021
Florida,03-14-2021,1976808,32255,03,14,2021
Georgia,03-14-2021,1033786,18215,03,14,2021
Grand Princess,03-14-2021,103,3,03,14,2021
Guam,03-14-2021,7768,133,03,14,2021
Hawaii,03-14-2021,29219,451,03,14,2021
Idaho,03-14-2021,175236,1910,03,14,2021
Illinois,03-14-2021,1209331,23207,03,14,2021
Indiana,03-14-2021,672554,12856,03,14,2021
Iowa,03-14-2021,342886,5641,03,14,2021
Kansas,03-14-2021,299614,4816,03,14,2021
Kentucky,03-14-2021,416215,4982,03,14,2021
Louisiana,03-14-2021,437393,9884,03,14,2021
Maine,03-14-2021,47032,724,03,14,2021
Maryland,03-14-2021,393441,8048,03,14,2021
Massachusetts,03-14-2021,602308,13593,03,14,2021
Michigan,03-14-2021,670088,16769,03,14,2021
Minnesota,03-14-2021,497392,6814,03,14,2021
Mississippi,03-14-2021,300780,6901,03,14,2021
Missouri,03-14-2021,571005,8660,03,14,2021
Montana,03-14-2021,101760,1392,03,14,2021
Nebraska,03-14-2021,204638,2127,03,14,2021
Nevada,03-14-2021,299287,5118,03,14,2021
New Hampshire,03-14-2021,78615,1199,03,14,2021
New Jersey,03-14-2021,837861,23903,03,14,2021
New Mexico,03-14-2021,188311,3852,03,14,2021
New York,03-14-2021,1741363,48752,03,14,2021
North Carolina,03-14-2021,882715,11691,03,14,2021
North Dakota,03-14-2021,100791,1488,03,14,2021
Northern Mariana Islands,03-14-2021,154,2,03,14,2021
Ohio,03-14-2021,989191,19032,03,14,2021
Oklahoma,03-14-2021,433669,4701,03,14,2021
Oregon,03-14-2021,159617,2322,03,14,2021
Pennsylvania,03-14-2021,974818,24527,03,14,2021
Puerto Rico,03-14-2021,102995,2080,03,14,2021
Rhode Island,03-14-2021,130502,2567,03,14,2021
South Carolina,03-14-2021,533421,8875,03,14,2021
South Dakota,03-14-2021,114623,1912,03,14,2021
Tennessee,03-14-2021,785480,11627,03,14,2021
Texas,03-14-2021,2768266,46470,03,14,2021
Utah,03-14-2021,378379,2027,03,14,2021
Vermont,03-14-2021,16890,214,03,14,2021
Virgin Islands,03-14-2021,2767,25,03,14,2021
Virginia,03-14-2021,594735,10019,03,14,2021
Washington,03-14-2021,349425,5123,03,14,2021
West Virginia,03-14-2021,135468,2530,03,14,2021
Wisconsin,03-14-2021,625359,7176,03,14,2021
Wyoming,03-14-2021,55163,691,03,14,2021
Alabama,02-28-2021,493252,9929,02,28,2021
Alaska,02-28-2021,58296,290,02,28,2021
American Samoa,02-28-2021,0,0,02,28,2021
Arizona,02-28-2021,816782,15980,02,28,2021
Arkansas,02-28-2021,322415,5243,02,28,2021
California,02-28-2021,3626627,52179,02,28,2021
Colorado,02-28-2021,444258,6074,02,28,2021
Connecticut,02-28-2021,279946,7622,02,28,2021
Delaware,02-28-2021,86799,1422,02,28,2021
Diamond Princess,02-28-2021,49,0,02,28,2021
District of Columbia,02-28-2021,40598,1017,02,28,2021
Florida,02-28-2021,1909221,30852,02,28,2021
Georgia,02-28-2021,1006521,17295,02,28,2021
Grand Princess,02-28-2021,103,3,02,28,2021
Guam,02-28-2021,7734,130,02,28,2021
Hawaii,02-28-2021,28380,439,02,28,2021
Idaho,02-28-2021,171140,1860,02,28,2021
Illinois,02-28-2021,1186696,22735,02,28,2021
Indiana,02-28-2021,661673,12573,02,28,2021
Iowa,02-28-2021,336465,5471,02,28,2021
Kansas,02-28-2021,295631,4730,02,28,2021
Kentucky,02-28-2021,404622,4637,02,28,2021
Louisiana,02-28-2021,430100,9608,02,28,2021
Maine,02-28-2021,44635,703,02,28,2021
Maryland,02-28-2021,382099,7869,02,28,2021
Massachusetts,02-28-2021,581148,13352,02,28,2021
Michigan,02-28-2021,645550,16508,02,28,2021
Minnesota,02-28-2021,484594,6551,02,28,2021
Mississippi,02-28-2021,294795,6681,02,28,2021
Missouri,02-28-2021,562920,8281,02,28,2021
Montana,02-28-2021,99954,1357,02,28,2021
Nebraska,02-28-2021,200882,2082,02,28,2021
Nevada,02-28-2021,293754,4957,02,28,2021
New Hampshire,02-28-2021,75424,1170,02,28,2021
New Jersey,02-28-2021,789356,23252,02,28,2021
New Mexico,02-28-2021,185132,3716,02,28,2021
New York,02-28-2021,1643867,47417,02,28,2021
North Carolina,02-28-2021,858548,11212,02,28,2021
North Dakota,02-28-2021,99630,1475,02,28,2021
Northern Mariana Islands,02-28-2021,143,2,02,28,2021
Ohio,02-28-2021,967422,18691,02,28,2021
Oklahoma,02-28-2021,425557,4428,02,28,2021
Oregon,02-28-2021,155597,2208,02,28,2021
Pennsylvania,02-28-2021,939627,23995,02,28,2021
Puerto Rico,02-28-2021,100297,2036,02,28,2021
Rhode Island,02-28-2021,125622,2502,02,28,2021
South Carolina,02-28-2021,516823,8546,02,28,2021
South Dakota,02-28-2021,112427,1888,02,28,2021
Tennessee,02-28-2021,768656,11411,02,28,2021
Texas,02-28-2021,2694033,43790,02,28,2021
Utah,02-28-2021,371235,1935,02,28,2021
Vermont,02-28-2021,15198,204,02,28,2021
Virgin Islands,02-28-2021,2646,25,02,28,2021
Virginia,02-28-2021,576050,8552,02,28,2021
Washington,02-28-2021,339773,4956,02,28,2021
West Virginia,02-28-2021,131855,2300,02,28,2021
Wisconsin,02-28-2021,617367,7014,02,28,2021
Wyoming,02-28-2021,54394,671,02,28,2021
Alabama,04-07-2021,517452,10652,04,07,2021
Alaska,04-07-2021,64303,313,04,07,2021
American Samoa,04-07-2021,0,0,04,07,2021
Arizona,04-07-2021,846230,17023,04,07,2021
Arkansas,04-07-2021,331505,5660,04,07,2021
California,04-07-2021,3746398,59076,04,07,2021
Colorado,04-07-2021,489397,6261,04,07,2021
Connecticut,04-07-2021,318767,7935,04,07,2021
Delaware,04-07-2021,97042,1567,04,07,2021
Diamond Princess,04-07-2021,49,0,04,07,2021
District of Columbia,04-07-2021,45328,1076,04,07,2021
Florida,04-07-2021,2096747,33822,04,07,2021
Georgia,04-07-2021,1068199,19305,04,07,2021
Grand Princess,04-07-2021,103,3,04,07,2021
Guam,04-07-2021,7828,136,04,07,2021
Hawaii,04-07-2021,31565,467,04,07,2021
Idaho,04-07-2021,182531,1980,04,07,2021
Illinois,04-07-2021,1265457,23702,04,07,2021
Indiana,04-07-2021,693452,13099,04,07,2021
Iowa,04-07-2021,354829,5836,04,07,2021
Kansas,04-07-2021,304919,4927,04,07,2021
Kentucky,04-07-2021,430860,6198,04,07,2021
Louisiana,04-07-2021,447655,10185,04,07,2021
Maine,04-07-2021,52677,747,04,07,2021
Maryland,04-07-2021,420526,8389,04,07,2021
Massachusetts,04-07-2021,650573,13896,04,07,2021
Michigan,04-07-2021,795492,17373,04,07,2021
Minnesota,04-07-2021,532658,6986,04,07,2021
Mississippi,04-07-2021,306611,7077,04,07,2021
Missouri,04-07-2021,585906,8878,04,07,2021
Montana,04-07-2021,105526,1489,04,07,2021
Nebraska,04-07-2021,212785,2183,04,07,2021
Nevada,04-07-2021,305929,5308,04,07,2021
New Hampshire,04-07-2021,86935,1250,04,07,2021
New Jersey,04-07-2021,937979,24749,04,07,2021
New Mexico,04-07-2021,192989,3963,04,07,2021
New York,04-07-2021,1925080,50641,04,07,2021
North Carolina,04-07-2021,924810,12212,04,07,2021
North Dakota,04-07-2021,104159,1499,04,07,2021
Northern Mariana Islands,04-07-2021,160,2,04,07,2021
Ohio,04-07-2021,1030864,19419,04,07,2021
Oklahoma,04-07-2021,441906,6669,04,07,2021
Oregon,04-07-2021,168128,2434,04,07,2021
Pennsylvania,04-07-2021,1065047,25284,04,07,2021
Puerto Rico,04-07-2021,110679,2141,04,07,2021
Rhode Island,04-07-2021,140025,2635,04,07,2021
South Carolina,04-07-2021,558631,9213,04,07,2021
South Dakota,04-07-2021,118975,1938,04,07,2021
Tennessee,04-07-2021,813850,11932,04,07,2021
Texas,04-07-2021,2854578,48879,04,07,2021
Utah,04-07-2021,388426,2139,04,07,2021
Vermont,04-07-2021,20442,230,04,07,2021
Virgin Islands,04-07-2021,2945,26,04,07,2021
Virginia,04-07-2021,629155,10415,04,07,2021
Washington,04-07-2021,372170,5306,04,07,2021
West Virginia,04-07-2021,144374,2722,04,07,2021
Wisconsin,04-07-2021,641642,7356,04,07,2021
Wyoming,04-07-2021,56700,701,04,07,2021
Alabama,04-06-2021,517114,10652,04,06,2021
Alaska,04-06-2021,64081,313,04,06,2021
American Samoa,04-06-2021,0,0,04,06,2021
Arizona,04-06-2021,845480,16996,04,06,2021
Arkansas,04-06-2021,331261,5653,04,06,2021
California,04-06-2021,3743957,58967,04,06,2021
Colorado,04-06-2021,487500,6253,04,06,2021
Connecticut,04-06-2021,317729,7930,04,06,2021
Delaware,04-06-2021,96806,1567,04,06,2021
Diamond Princess,04-06-2021,49,0,04,06,2021
District of Columbia,04-06-2021,45234,1074,04,06,2021
Florida,04-06-2021,2090862,33780,04,06,2021
Georgia,04-06-2021,1066671,19238,04,06,2021
Grand Princess,04-06-2021,103,3,04,06,2021
Guam,04-06-2021,7825,136,04,06,2021
Hawaii,04-06-2021,31489,467,04,06,2021
Idaho,04-06-2021,182182,1974,04,06,2021
Illinois,04-06-2021,1261667,23673,04,06,2021
Indiana,04-06-2021,692240,13084,04,06,2021
Iowa,04-06-2021,354557,5835,04,06,2021
Kansas,04-06-2021,304389,4922,04,06,2021
Kentucky,04-06-2021,429841,6184,04,06,2021
Louisiana,04-06-2021,446955,10174,04,06,2021
Maine,04-06-2021,52277,746,04,06,2021
Maryland,04-06-2021,419055,8378,04,06,2021
Massachusetts,04-06-2021,648023,13881,04,06,2021
Michigan,04-06-2021,786123,17343,04,06,2021
Minnesota,04-06-2021,530662,6967,04,06,2021
Mississippi,04-06-2021,306341,7073,04,06,2021
Missouri,04-06-2021,585131,8876,04,06,2021
Montana,04-06-2021,105333,1477,04,06,2021
Nebraska,04-06-2021,212257,2183,04,06,2021
Nevada,04-06-2021,305652,5297,04,06,2021
New Hampshire,04-06-2021,86521,1249,04,06,2021
New Jersey,04-06-2021,933736,24700,04,06,2021
New Mexico,04-06-2021,192773,3961,04,06,2021
New York,04-06-2021,1918437,50549,04,06,2021
North Carolina,04-06-2021,923430,12189,04,06,2021
North Dakota,04-06-2021,103958,1499,04,06,2021
Northern Mariana Islands,04-06-2021,160,2,04,06,2021
Ohio,04-06-2021,1028800,19395,04,06,2021
Oklahoma,04-06-2021,440142,4953,04,06,2021
Oregon,04-06-2021,167658,2427,04,06,2021
Pennsylvania,04-06-2021,1060445,25233,04,06,2021
Puerto Rico,04-06-2021,110233,2139,04,06,2021
Rhode Island,04-06-2021,139549,2632,04,06,2021
South Carolina,04-06-2021,557803,9204,04,06,2021
South Dakota,04-06-2021,118680,1938,04,06,2021
Tennessee,04-06-2021,812274,11911,04,06,2021
Texas,04-06-2021,2850052,48780,04,06,2021
Utah,04-06-2021,387814,2137,04,06,2021
Vermont,04-06-2021,20373,229,04,06,2021
Virgin Islands,04-06-2021,2945,26,04,06,2021
Virginia,04-06-2021,627605,10401,04,06,2021
Washington,04-06-2021,370652,5299,04,06,2021
West Virginia,04-06-2021,144010,2707,04,06,2021
Wisconsin,04-06-2021,640704,7349,04,06,2021
Wyoming,04-06-2021,56619,701,04,06,2021
Alabama,06-08-2021,546540,11220,06,08,2021
Alaska,06-08-2021,70520,369,06,08,2021
American Samoa,06-08-2021,0,0,06,08,2021
Arizona,06-08-2021,884609,17713,06,08,2021
Arkansas,06-08-2021,342726,5852,06,08,2021
California,06-08-2021,3861454,62591,06,08,2021
Colorado,06-08-2021,556371,6776,06,08,2021
Connecticut,06-08-2021,348154,8255,06,08,2021
Delaware,06-08-2021,109188,1677,06,08,2021
Diamond Princess,06-08-2021,49,0,06,08,2021
District of Columbia,06-08-2021,49119,1137,06,08,2021
Florida,06-08-2021,2332867,36985,06,08,2021
Georgia,06-08-2021,1126789,21024,06,08,2021
Grand Princess,06-08-2021,103,3,06,08,2021
Guam,06-08-2021,8215,139,06,08,2021
Hawaii,06-08-2021,36685,505,06,08,2021
Idaho,06-08-2021,193157,2105,06,08,2021
Illinois,06-08-2021,1385854,25386,06,08,2021
Indiana,06-08-2021,747447,13696,06,08,2021
Iowa,06-08-2021,372156,6078,06,08,2021
Kansas,06-08-2021,315842,5101,06,08,2021
Kentucky,06-08-2021,461119,7109,06,08,2021
Louisiana,06-08-2021,473879,10622,06,08,2021
Maine,06-08-2021,68333,840,06,08,2021
Maryland,06-08-2021,460737,9653,06,08,2021
Massachusetts,06-08-2021,708316,14438,06,08,2021
Michigan,06-08-2021,995759,20658,06,08,2021
Minnesota,06-08-2021,603005,7562,06,08,2021
Mississippi,06-08-2021,318578,7343,06,08,2021
Missouri,06-08-2021,610053,9593,06,08,2021
Montana,06-08-2021,112518,1634,06,08,2021
Nebraska,06-08-2021,223685,2254,06,08,2021
Nevada,06-08-2021,326366,5610,06,08,2021
New Hampshire,06-08-2021,98944,1357,06,08,2021
New Jersey,06-08-2021,1018307,26285,06,08,2021
New Mexico,06-08-2021,203747,4287,06,08,2021
New York,06-08-2021,2106852,53275,06,08,2021
North Carolina,06-08-2021,1006265,13212,06,08,2021
North Dakota,06-08-2021,110073,1547,06,08,2021
Northern Mariana Islands,06-08-2021,183,2,06,08,2021
Ohio,06-08-2021,1105329,20384,06,08,2021
Oklahoma,06-08-2021,453970,7316,06,08,2021
Oregon,06-08-2021,203671,2700,06,08,2021
Pennsylvania,06-08-2021,1219970,27395,06,08,2021
Puerto Rico,06-08-2021,139142,2524,06,08,2021
Rhode Island,06-08-2021,152106,2719,06,08,2021
South Carolina,06-08-2021,594345,9754,06,08,2021
South Dakota,06-08-2021,124302,2023,06,08,2021
Tennessee,06-08-2021,861194,12427,06,08,2021
Texas,06-08-2021,3005378,51682,06,08,2021
Utah,06-08-2021,408068,2316,06,08,2021
Vermont,06-08-2021,24295,256,06,08,2021
Virgin Islands,06-08-2021,3608,28,06,08,2021
Virginia,06-08-2021,677013,11253,06,08,2021
Washington,06-08-2021,441591,5785,06,08,2021
West Virginia,06-08-2021,162636,2822,06,08,2021
Wisconsin,06-08-2021,675650,7981,06,08,2021
Wyoming,06-08-2021,60849,725,06,08,2021
Alabama,08-11-2021,619752,11689,08,11,2021
Alaska,08-11-2021,78701,400,08,11,2021
American Samoa,08-11-2021,0,0,08,11,2021
Arizona,08-11-2021,952797,18406,08,11,2021
Arkansas,08-11-2021,410832,6366,08,11,2021
California,08-11-2021,4172302,64086,08,11,2021
Colorado,08-11-2021,594183,7166,08,11,2021
Connecticut,08-11-2021,360552,8297,08,11,2021
Delaware,08-11-2021,113251,1836,08,11,2021
Diamond Princess,08-11-2021,49,0,08,11,2021
District of Columbia,08-11-2021,51853,1149,08,11,2021
Florida,08-11-2021,2806813,40171,08,11,2021
Georgia,08-11-2021,1238383,21894,08,11,2021
Grand Princess,08-11-2021,103,3,08,11,2021
Guam,08-11-2021,8817,143,08,11,2021
Hawaii,08-11-2021,47848,545,08,11,2021
Idaho,08-11-2021,206523,2236,08,11,2021
Illinois,08-11-2021,1451109,26043,08,11,2021
Indiana,08-11-2021,790926,14110,08,11,2021
Iowa,08-11-2021,387273,6210,08,11,2021
Kansas,08-11-2021,345405,5362,08,11,2021
Kentucky,08-11-2021,505632,7408,08,11,2021
Louisiana,08-11-2021,601941,11408,08,11,2021
Maine,08-11-2021,71883,901,08,11,2021
Maryland,08-11-2021,476070,9870,08,11,2021
Massachusetts,08-11-2021,731821,14646,08,11,2021
Michigan,08-11-2021,1025003,21252,08,11,2021
Minnesota,08-11-2021,622216,7808,08,11,2021
Mississippi,08-11-2021,371712,7710,08,11,2021
Missouri,08-11-2021,716187,10429,08,11,2021
Montana,08-11-2021,119123,1726,08,11,2021
Nebraska,08-11-2021,232399,2285,08,11,2021
Nevada,08-11-2021,368625,6096,08,11,2021
New Hampshire,08-11-2021,102353,1393,08,11,2021
New Jersey,08-11-2021,1053398,26665,08,11,2021
New Mexico,08-11-2021,216494,4437,08,11,2021
New York,08-11-2021,2187349,53799,08,11,2021
North Carolina,08-11-2021,1094886,13790,08,11,2021
North Dakota,08-11-2021,112662,1574,08,11,2021
Northern Mariana Islands,08-11-2021,183,2,08,11,2021
Ohio,08-11-2021,1149318,20837,08,11,2021
Oklahoma,08-11-2021,503552,7594,08,11,2021
Oregon,08-11-2021,234393,2920,08,11,2021
Pennsylvania,08-11-2021,1256704,27925,08,11,2021
Puerto Rico,08-11-2021,154394,2643,08,11,2021
Rhode Island,08-11-2021,156824,2744,08,11,2021
South Carolina,08-11-2021,648508,10007,08,11,2021
South Dakota,08-11-2021,126458,2053,08,11,2021
Tennessee,08-11-2021,935590,12849,08,11,2021
Texas,08-11-2021,3313449,53874,08,11,2021
Utah,08-11-2021,442245,2518,08,11,2021
Vermont,08-11-2021,25757,263,08,11,2021
Virgin Islands,08-11-2021,5093,41,08,11,2021
Virginia,08-11-2021,713195,11581,08,11,2021
Washington,08-11-2021,500434,6204,08,11,2021
West Virginia,08-11-2021,171199,2972,08,11,2021
Wisconsin,08-11-2021,701110,8314,08,11,2021
Wyoming,08-11-2021,67582,793,08,11,2021
Alabama,08-10-2021,615901,11648,08,10,2021
Alaska,08-10-2021,78701,400,08,10,2021
American Samoa,08-10-2021,0,0,08,10,2021
Arizona,08-10-2021,950827,18400,08,10,2021
Arkansas,08-10-2021,407892,6346,08,10,2021
California,08-10-2021,4161110,64021,08,10,2021
Colorado,08-10-2021,592836,7151,08,10,2021
Connecticut,08-10-2021,359638,8297,08,10,2021
Delaware,08-10-2021,113090,1836,08,10,2021
Diamond Princess,08-10-2021,49,0,08,10,2021
District of Columbia,08-10-2021,51589,1149,08,10,2021
Florida,08-10-2021,2782060,40167,08,10,2021
Georgia,08-10-2021,1231425,21862,08,10,2021
Grand Princess,08-10-2021,103,3,08,10,2021
Guam,08-10-2021,8769,143,08,10,2021
