Province_State,Date,Confirmed,Deaths,Month,Day,Year
Wyoming,07-12-2020,1862,21,07,12,2020
Alabama,07-13-2020,56168,1124,07,13,2020
Alaska,07-13-2020,1573,17,07,13,2020
American Samoa,07-13-2020,0,0,07,13,2020
Arizona,07-13-2020,123824,2246,07,13,2020
Arkansas,07-13-2020,28939,323,07,13,2020
California,07-13-2020,343569,7054,07,13,2020
Colorado,07-13-2020,42771,1788,07,13,2020
Connecticut,07-13-2020,47510,4371,07,13,2020
Delaware,07-13-2020,12879,581,07,13,2020
Diamond Princess,07-13-2020,49,0,07,13,2020
District of Columbia,07-13-2020,10906,568,07,13,2020
Florida,07-13-2020,282435,4277,07,13,2020
Georgia,07-13-2020,120572,3026,07,13,2020
Grand Princess,07-13-2020,103,3,07,13,2020
Guam,07-13-2020,312,5,07,13,2020
Hawaii,07-13-2020,1243,22,07,13,2020
Idaho,07-13-2020,11404,102,07,13,2020
Illinois,07-13-2020,155931,7394,07,13,2020
Indiana,07-13-2020,52037,2703,07,13,2020
Iowa,07-13-2020,35631,755,07,13,2020
Kansas,07-13-2020,19645,298,07,13,2020
Kentucky,07-13-2020,19653,629,07,13,2020
Louisiana,07-13-2020,79827,3423,07,13,2020
Maine,07-13-2020,3558,114,07,13,2020
Maryland,07-13-2020,73527,3325,07,13,2020
Massachusetts,07-13-2020,111827,8330,07,13,2020
Michigan,07-13-2020,77198,6321,07,13,2020
Minnesota,07-13-2020,42772,1542,07,13,2020
Mississippi,07-13-2020,36680,1250,07,13,2020
Missouri,07-13-2020,29192,1116,07,13,2020
Montana,07-13-2020,1843,32,07,13,2020
Nebraska,07-13-2020,21399,288,07,13,2020
Nevada,07-13-2020,28515,593,07,13,2020
New Hampshire,07-13-2020,6068,391,07,13,2020
New Jersey,07-13-2020,176995,15560,07,13,2020
New Mexico,07-13-2020,15291,548,07,13,2020
New York,07-13-2020,402263,32231,07,13,2020
North Carolina,07-13-2020,87669,1529,07,13,2020
North Dakota,07-13-2020,4490,87,07,13,2020
Northern Mariana Islands,07-13-2020,33,2,07,13,2020
Ohio,07-13-2020,66853,2793,07,13,2020
Oklahoma,07-13-2020,20746,424,07,13,2020
Oregon,07-13-2020,12438,237,07,13,2020
Pennsylvania,07-13-2020,99697,6919,07,13,2020
Puerto Rico,07-13-2020,10010,167,07,13,2020
Rhode Island,07-13-2020,17487,1004,07,13,2020
South Carolina,07-13-2020,58168,972,07,13,2020
South Dakota,07-13-2020,7524,109,07,13,2020
Tennessee,07-13-2020,64889,749,07,13,2020
Texas,07-13-2020,268319,3534,07,13,2020
Utah,07-13-2020,30030,216,07,13,2020
Vermont,07-13-2020,1301,56,07,13,2020
Virgin Islands,07-13-2020,206,6,07,13,2020
Virginia,07-13-2020,71642,1968,07,13,2020
Washington,07-13-2020,42295,1414,07,13,2020
West Virginia,07-13-2020,4313,97,07,13,2020
Wisconsin,07-13-2020,36942,820,07,13,2020
Wyoming,07-13-2020,1903,21,07,13,2020
Alabama,11-14-2020,215843,3246,11,14,2020
Alaska,11-14-2020,23162,100,11,14,2020
American Samoa,11-14-2020,0,0,11,14,2020
Arizona,11-14-2020,273053,6300,11,14,2020
Arkansas,11-14-2020,132166,2159,11,14,2020
California,11-14-2020,1039253,18275,11,14,2020
Colorado,11-14-2020,192591,3230,11,14,2020
Connecticut,11-14-2020,88645,4737,11,14,2020
Delaware,11-14-2020,28395,766,11,14,2020
Diamond Princess,11-14-2020,49,0,11,14,2020
District of Columbia,11-14-2020,18814,658,11,14,2020
Florida,11-14-2020,875096,17489,11,14,2020
Georgia,11-14-2020,422905,8956,11,14,2020
Grand Princess,11-14-2020,103,3,11,14,2020
Guam,11-14-2020,5924,92,11,14,2020
Hawaii,11-14-2020,16759,222,11,14,2020
Idaho,11-14-2020,81317,759,11,14,2020
Illinois,11-14-2020,562985,11088,11,14,2020
Indiana,11-14-2020,244887,5191,11,14,2020
Iowa,11-14-2020,183555,1985,11,14,2020
Kansas,11-14-2020,117196,1258,11,14,2020
Kentucky,11-14-2020,136137,1658,11,14,2020
Louisiana,11-14-2020,201981,6121,11,14,2020
Maine,11-14-2020,8791,163,11,14,2020
Maryland,11-14-2020,164090,4293,11,14,2020
Massachusetts,11-14-2020,186142,8850,11,14,2020
Michigan,11-14-2020,275792,8376,11,14,2020
Minnesota,11-14-2020,216028,2930,11,14,2020
Mississippi,11-14-2020,133340,3540,11,14,2020
Missouri,11-14-2020,254411,3406,11,14,2020
Montana,11-14-2020,45886,514,11,14,2020
Nebraska,11-14-2020,96834,779,11,14,2020
Nevada,11-14-2020,119006,1908,11,14,2020
New Hampshire,11-14-2020,14212,499,11,14,2020
New Jersey,11-14-2020,295230,16548,11,14,2020
New Mexico,11-14-2020,63171,1208,11,14,2020
New York,11-14-2020,561921,33844,11,14,2020
North Carolina,11-14-2020,309118,4756,11,14,2020
North Dakota,11-14-2020,64478,726,11,14,2020
Northern Mariana Islands,11-14-2020,100,2,11,14,2020
Ohio,11-14-2020,290243,6195,11,14,2020
Oklahoma,11-14-2020,150205,1516,11,14,2020
Oregon,11-14-2020,56018,759,11,14,2020
Pennsylvania,11-14-2020,266381,9255,11,14,2020
Puerto Rico,11-14-2020,41772,921,11,14,2020
Rhode Island,11-14-2020,41529,1283,11,14,2020
South Carolina,11-14-2020,194014,4110,11,14,2020
South Dakota,11-14-2020,64182,621,11,14,2020
Tennessee,11-14-2020,303470,3877,11,14,2020
Texas,11-14-2020,1037589,20435,11,14,2020
Utah,11-14-2020,151141,710,11,14,2020
Vermont,11-14-2020,2843,59,11,14,2020
Virgin Islands,11-14-2020,1434,23,11,14,2020
Virginia,11-14-2020,200799,3799,11,14,2020
Washington,11-14-2020,133391,2493,11,14,2020
West Virginia,11-14-2020,32792,574,11,14,2020
Wisconsin,11-14-2020,323604,2739,11,14,2020
Wyoming,11-14-2020,21881,144,11,14,2020
Alabama,11-15-2020,217822,3248,11,15,2020
Alaska,11-15-2020,23826,100,11,15,2020
American Samoa,11-15-2020,0,0,11,15,2020
Arizona,11-15-2020,275436,6302,11,15,2020
Arkansas,11-15-2020,133040,2183,11,15,2020
California,11-15-2020,1048681,18298,11,15,2020
Colorado,11-15-2020,195516,3271,11,15,2020
Connecticut,11-15-2020,88645,4737,11,15,2020
Delaware,11-15-2020,28803,769,11,15,2020
Diamond Princess,11-15-2020,49,0,11,15,2020
District of Columbia,11-15-2020,18977,660,11,15,2020
Florida,11-15-2020,885201,17518,11,15,2020
Georgia,11-15-2020,424989,8957,11,15,2020
Grand Princess,11-15-2020,103,3,11,15,2020
Guam,11-15-2020,5924,92,11,15,2020
Hawaii,11-15-2020,16759,222,11,15,2020
Idaho,11-15-2020,82245,759,11,15,2020
Illinois,11-15-2020,573616,11162,11,15,2020
Indiana,11-15-2020,251597,5260,11,15,2020
Iowa,11-15-2020,186314,1989,11,15,2020
Kansas,11-15-2020,117237,1258,11,15,2020
Kentucky,11-15-2020,137586,1661,11,15,2020
Louisiana,11-15-2020,204513,6132,11,15,2020
Maine,11-15-2020,8944,165,11,15,2020
Maryland,11-15-2020,165930,4302,11,15,2020
Massachusetts,11-15-2020,188275,8865,11,15,2020
Michigan,11-15-2020,275792,8376,11,15,2020
Minnesota,11-15-2020,223581,2961,11,15,2020
Mississippi,11-15-2020,134309,3543,11,15,2020
Missouri,11-15-2020,255260,3409,11,15,2020
Montana,11-15-2020,47158,520,11,15,2020
Nebraska,11-15-2020,98161,779,11,15,2020
Nevada,11-15-2020,120183,1909,11,15,2020
New Hampshire,11-15-2020,14552,499,11,15,2020
New Jersey,11-15-2020,300283,16566,11,15,2020
New Mexico,11-15-2020,64201,1215,11,15,2020
New York,11-15-2020,566113,33866,11,15,2020
North Carolina,11-15-2020,312235,4806,11,15,2020
North Dakota,11-15-2020,65559,736,11,15,2020
Northern Mariana Islands,11-15-2020,102,2,11,15,2020
Ohio,11-15-2020,298096,6272,11,15,2020
Oklahoma,11-15-2020,154128,1528,11,15,2020
Oregon,11-15-2020,56880,761,11,15,2020
Pennsylvania,11-15-2020,271860,9294,11,15,2020
Puerto Rico,11-15-2020,42479,935,11,15,2020
Rhode Island,11-15-2020,41529,1291,11,15,2020
South Carolina,11-15-2020,195507,4112,11,15,2020
South Dakota,11-15-2020,65381,644,11,15,2020
Tennessee,11-15-2020,309893,3893,11,15,2020
Texas,11-15-2020,1046605,20494,11,15,2020
Utah,11-15-2020,153808,718,11,15,2020
Vermont,11-15-2020,2889,59,11,15,2020
Virgin Islands,11-15-2020,1434,23,11,15,2020
Virginia,11-15-2020,201960,3800,11,15,2020
Washington,11-15-2020,134969,2505,11,15,2020
West Virginia,11-15-2020,33659,582,11,15,2020
Wisconsin,11-15-2020,329924,2751,11,15,2020
Wyoming,11-15-2020,22494,144,11,15,2020
Alabama,12-27-2020,345628,4691,12,27,2020
Alaska,12-27-2020,45800,200,12,27,2020
American Samoa,12-27-2020,0,0,12,27,2020
Arizona,12-27-2020,494337,8427,12,27,2020
Arkansas,12-27-2020,214877,3482,12,27,2020
California,12-27-2020,2231985,24279,12,27,2020
Colorado,12-27-2020,350181,5304,12,27,2020
Connecticut,12-27-2020,172743,5791,12,27,2020
Delaware,12-27-2020,55057,1032,12,27,2020
Diamond Princess,12-27-2020,49,0,12,27,2020
District of Columbia,12-27-2020,28202,768,12,27,2020
Florida,12-27-2020,1271979,21212,12,27,2020
Georgia,12-27-2020,632299,10689,12,27,2020
Grand Princess,12-27-2020,103,3,12,27,2020
Guam,12-27-2020,7266,121,12,27,2020
Hawaii,12-27-2020,21512,285,12,27,2020
Idaho,12-27-2020,136215,1354,12,27,2020
Illinois,12-27-2020,937909,17336,12,27,2020
Indiana,12-27-2020,493841,8996,12,27,2020
Iowa,12-27-2020,275299,3744,12,27,2020
Kansas,12-27-2020,212417,2520,12,27,2020
Kentucky,12-27-2020,257062,2555,12,27,2020
Louisiana,12-27-2020,299722,7291,12,27,2020
Maine,12-27-2020,21880,323,12,27,2020
Maryland,12-27-2020,267198,5712,12,27,2020
Massachusetts,12-27-2020,352736,10269,12,27,2020
Michigan,12-27-2020,516326,12690,12,27,2020
Minnesota,12-27-2020,409061,5206,12,27,2020
Mississippi,12-27-2020,206388,4606,12,27,2020
Missouri,12-27-2020,424218,5501,12,27,2020
Montana,12-27-2020,79780,924,12,27,2020
Nebraska,12-27-2020,161974,1559,12,27,2020
Nevada,12-27-2020,217509,2950,12,27,2020
New Hampshire,12-27-2020,41636,708,12,27,2020
New Jersey,12-27-2020,509765,18630,12,27,2020
New Mexico,12-27-2020,137968,2346,12,27,2020
New York,12-27-2020,932022,37233,12,27,2020
North Carolina,12-27-2020,516828,6549,12,27,2020
North Dakota,12-27-2020,90913,1266,12,27,2020
Northern Mariana Islands,12-27-2020,122,2,12,27,2020
Ohio,12-27-2020,670525,12976,12,27,2020
Oklahoma,12-27-2020,279325,2370,12,27,2020
Oregon,12-27-2020,109725,1427,12,27,2020
Pennsylvania,12-27-2020,617935,15044,12,27,2020
Puerto Rico,12-27-2020,73227,1445,12,27,2020
Rhode Island,12-27-2020,82066,1869,12,27,2020
South Carolina,12-27-2020,296179,5155,12,27,2020
South Dakota,12-27-2020,97390,1446,12,27,2020
Tennessee,12-27-2020,558040,6512,12,27,2020
Texas,12-27-2020,1673844,27202,12,27,2020
Utah,12-27-2020,264874,1214,12,27,2020
Vermont,12-27-2020,7029,127,12,27,2020
Virgin Islands,12-27-2020,1979,23,12,27,2020
Virginia,12-27-2020,333576,4854,12,27,2020
Washington,12-27-2020,236719,3184,12,27,2020
West Virginia,12-27-2020,80710,1254,12,27,2020
Wisconsin,12-27-2020,508580,5039,12,27,2020
Wyoming,12-27-2020,43200,373,12,27,2020
Alabama,12-26-2020,343458,4685,12,26,2020
Alaska,12-26-2020,45497,200,12,26,2020
American Samoa,12-26-2020,0,0,12,26,2020
Arizona,12-26-2020,493041,8424,12,26,2020
Arkansas,12-26-2020,213969,3441,12,26,2020
California,12-26-2020,2198924,24206,12,26,2020
Colorado,12-26-2020,348600,5293,12,26,2020
Connecticut,12-26-2020,172743,5791,12,26,2020
Delaware,12-26-2020,54473,1017,12,26,2020
Diamond Princess,12-26-2020,49,0,12,26,2020
District of Columbia,12-26-2020,27710,762,12,26,2020
Florida,12-26-2020,1264588,21135,12,26,2020
Georgia,12-26-2020,628788,10685,12,26,2020
Grand Princess,12-26-2020,103,3,12,26,2020
Guam,12-26-2020,7268,121,12,26,2020
Hawaii,12-26-2020,21432,285,12,26,2020
Idaho,12-26-2020,135787,1354,12,26,2020
Illinois,12-26-2020,934142,17224,12,26,2020
Indiana,12-26-2020,492021,8904,12,26,2020
Iowa,12-26-2020,274793,3743,12,26,2020
Kansas,12-26-2020,212417,2520,12,26,2020
Kentucky,12-26-2020,255562,2534,12,26,2020
Louisiana,12-26-2020,296499,7272,12,26,2020
Maine,12-26-2020,21547,319,12,26,2020
Maryland,12-26-2020,265440,5680,12,26,2020
Massachusetts,12-26-2020,349602,10177,12,26,2020
Michigan,12-26-2020,516326,12690,12,26,2020
Minnesota,12-26-2020,406545,5166,12,26,2020
Mississippi,12-26-2020,205023,4565,12,26,2020
Missouri,12-26-2020,422423,5500,12,26,2020
Montana,12-26-2020,79433,919,12,26,2020
Nebraska,12-26-2020,161337,1559,12,26,2020
Nevada,12-26-2020,215653,2942,12,26,2020
New Hampshire,12-26-2020,41131,701,12,26,2020
New Jersey,12-26-2020,506724,18613,12,26,2020
New Mexico,12-26-2020,137226,2316,12,26,2020
New York,12-26-2020,924014,37108,12,26,2020
North Carolina,12-26-2020,513930,6526,12,26,2020
North Dakota,12-26-2020,90824,1264,12,26,2020
Northern Mariana Islands,12-26-2020,122,2,12,26,2020
Ohio,12-26-2020,664668,12801,12,26,2020
Oklahoma,12-26-2020,276680,2357,12,26,2020
Oregon,12-26-2020,108326,1422,12,26,2020
Pennsylvania,12-26-2020,612851,14926,12,26,2020
Puerto Rico,12-26-2020,72443,1432,12,26,2020
Rhode Island,12-26-2020,82066,1856,12,26,2020
South Carolina,12-26-2020,288892,5124,12,26,2020
South Dakota,12-26-2020,96963,1446,12,26,2020
Tennessee,12-26-2020,554663,6443,12,26,2020
Texas,12-26-2020,1664167,27113,12,26,2020
Utah,12-26-2020,264078,1212,12,26,2020
Vermont,12-26-2020,6966,121,12,26,2020
Virgin Islands,12-26-2020,1979,23,12,26,2020
Virginia,12-26-2020,329577,4840,12,26,2020
Washington,12-26-2020,236719,3184,12,26,2020
West Virginia,12-26-2020,80177,1253,12,26,2020
Wisconsin,12-26-2020,506022,5029,12,26,2020
Wyoming,12-26-2020,43146,373,12,26,2020
Alabama,08-03-2020,92502,1633,08,03,2020
Alaska,08-03-2020,3385,25,08,03,2020
American Samoa,08-03-2020,0,0,08,03,2020
Arizona,08-03-2020,179497,3779,08,03,2020
Arkansas,08-03-2020,44597,475,08,03,2020
California,08-03-2020,525720,9390,08,03,2020
Colorado,08-03-2020,52520,1870,08,03,2020
Connecticut,08-03-2020,50062,4437,08,03,2020
Delaware,08-03-2020,15055,600,08,03,2020
Diamond Princess,08-03-2020,49,0,08,03,2020
District of Columbia,08-03-2020,12313,586,08,03,2020
Florida,08-03-2020,491884,7157,08,03,2020
Georgia,08-03-2020,195435,3842,08,03,2020
Grand Princess,08-03-2020,103,3,08,03,2020
Guam,08-03-2020,375,5,08,03,2020
Hawaii,08-03-2020,2448,26,08,03,2020
Idaho,08-03-2020,21670,200,08,03,2020
Illinois,08-03-2020,184522,7723,08,03,2020
Indiana,08-03-2020,68433,2917,08,03,2020
Iowa,08-03-2020,45905,884,08,03,2020
Kansas,08-03-2020,28432,367,08,03,2020
Kentucky,08-03-2020,31508,744,08,03,2020
Louisiana,08-03-2020,120846,4024,08,03,2020
Maine,08-03-2020,3970,124,08,03,2020
Maryland,08-03-2020,91144,3523,08,03,2020
Massachusetts,08-03-2020,118657,8648,08,03,2020
Michigan,08-03-2020,92374,6467,08,03,2020
Minnesota,08-03-2020,56560,1656,08,03,2020
Mississippi,08-03-2020,61125,1711,08,03,2020
Missouri,08-03-2020,54226,1293,08,03,2020
Montana,08-03-2020,4233,64,08,03,2020
Nebraska,08-03-2020,26956,328,08,03,2020
Nevada,08-03-2020,51199,847,08,03,2020
New Hampshire,08-03-2020,6660,417,08,03,2020
New Jersey,08-03-2020,185017,15846,08,03,2020
New Mexico,08-03-2020,21130,655,08,03,2020
New York,08-03-2020,416843,32552,08,03,2020
North Carolina,08-03-2020,127630,2043,08,03,2020
North Dakota,08-03-2020,6924,105,08,03,2020
Northern Mariana Islands,08-03-2020,46,2,08,03,2020
Ohio,08-03-2020,93963,3265,08,03,2020
Oklahoma,08-03-2020,38602,551,08,03,2020
Oregon,08-03-2020,19366,328,08,03,2020
Pennsylvania,08-03-2020,118282,7227,08,03,2020
Puerto Rico,08-03-2020,18791,230,08,03,2020
Rhode Island,08-03-2020,19246,1030,08,03,2020
South Carolina,08-03-2020,92951,1793,08,03,2020
South Dakota,08-03-2020,9020,135,08,03,2020
Tennessee,08-03-2020,109549,1092,08,03,2020
Texas,08-03-2020,433419,7509,08,03,2020
Utah,08-03-2020,41529,314,08,03,2020
Vermont,08-03-2020,1427,57,08,03,2020
Virgin Islands,08-03-2020,439,8,08,03,2020
Virginia,08-03-2020,93106,2218,08,03,2020
Washington,08-03-2020,59447,1638,08,03,2020
West Virginia,08-03-2020,6978,117,08,03,2020
Wisconsin,08-03-2020,55328,949,08,03,2020
Wyoming,08-03-2020,2848,27,08,03,2020
Alabama,08-02-2020,91458,1627,08,02,2020
Alaska,08-02-2020,3325,24,08,02,2020
American Samoa,08-02-2020,0,0,08,02,2020
Arizona,08-02-2020,178467,3765,08,02,2020
Arkansas,08-02-2020,43810,464,08,02,2020
California,08-02-2020,521114,9362,08,02,2020
Colorado,08-02-2020,52051,1869,08,02,2020
Connecticut,08-02-2020,49810,4432,08,02,2020
Delaware,08-02-2020,14949,600,08,02,2020
Diamond Princess,08-02-2020,49,0,08,02,2020
District of Columbia,08-02-2020,12057,584,08,02,2020
Florida,08-02-2020,487132,7084,08,02,2020
Georgia,08-02-2020,193177,3840,08,02,2020
Grand Princess,08-02-2020,103,3,08,02,2020
Guam,08-02-2020,368,5,08,02,2020
Hawaii,08-02-2020,2242,26,08,02,2020
Idaho,08-02-2020,21110,197,08,02,2020
Illinois,08-02-2020,183224,7714,08,02,2020
Indiana,08-02-2020,67857,2908,08,02,2020
Iowa,08-02-2020,45723,878,08,02,2020
Kansas,08-02-2020,27869,361,08,02,2020
Kentucky,08-02-2020,31185,742,08,02,2020
Louisiana,08-02-2020,119747,4007,08,02,2020
Maine,08-02-2020,3958,123,08,02,2020
Maryland,08-02-2020,90274,3515,08,02,2020
Massachusetts,08-02-2020,118458,8638,08,02,2020
Michigan,08-02-2020,91758,6457,08,02,2020
Minnesota,08-02-2020,55947,1654,08,02,2020
Mississippi,08-02-2020,60553,1703,08,02,2020
Missouri,08-02-2020,53157,1290,08,02,2020
Montana,08-02-2020,4193,61,08,02,2020
Nebraska,08-02-2020,26702,332,08,02,2020
Nevada,08-02-2020,50205,832,08,02,2020
New Hampshire,08-02-2020,6634,417,08,02,2020
New Jersey,08-02-2020,184709,15836,08,02,2020
New Mexico,08-02-2020,21016,654,08,02,2020
New York,08-02-2020,416298,32543,08,02,2020
North Carolina,08-02-2020,125330,1983,08,02,2020
North Dakota,08-02-2020,6775,105,08,02,2020
Northern Mariana Islands,08-02-2020,45,2,08,02,2020
Ohio,08-02-2020,93031,3246,08,02,2020
Oklahoma,08-02-2020,38225,550,08,02,2020
Oregon,08-02-2020,19097,326,08,02,2020
Pennsylvania,08-02-2020,117705,7225,08,02,2020
Puerto Rico,08-02-2020,18411,230,08,02,2020
Rhode Island,08-02-2020,19022,1029,08,02,2020
South Carolina,08-02-2020,91788,1777,08,02,2020
South Dakota,08-02-2020,8955,135,08,02,2020
Tennessee,08-02-2020,107761,1073,08,02,2020
Texas,08-02-2020,428561,7317,08,02,2020
Utah,08-02-2020,41175,311,08,02,2020
Vermont,08-02-2020,1426,57,08,02,2020
Virgin Islands,08-02-2020,421,8,08,02,2020
Virginia,08-02-2020,91782,2218,08,02,2020
Washington,08-02-2020,58767,1628,08,02,2020
West Virginia,08-02-2020,6858,117,08,02,2020
Wisconsin,08-02-2020,54924,948,08,02,2020
Wyoming,08-02-2020,2808,26,08,02,2020
Alabama,11-20-2020,228373,3451,11,20,2020
Alaska,11-20-2020,26561,103,11,20,2020
American Samoa,11-20-2020,0,0,11,20,2020
Arizona,11-20-2020,291696,6427,11,20,2020
Arkansas,11-20-2020,141916,2321,11,20,2020
California,11-20-2020,1113281,18662,11,20,2020
Colorado,11-20-2020,226537,3614,11,20,2020
Connecticut,11-20-2020,101469,4828,11,20,2020
Delaware,11-20-2020,30816,784,11,20,2020
Diamond Princess,11-20-2020,49,0,11,20,2020
District of Columbia,11-20-2020,19808,669,11,20,2020
Florida,11-20-2020,923418,17889,11,20,2020
Georgia,11-20-2020,440591,9142,11,20,2020
Grand Princess,11-20-2020,103,3,11,20,2020
Guam,11-20-2020,6452,103,11,20,2020
Hawaii,11-20-2020,17199,224,11,20,2020
Idaho,11-20-2020,89764,845,11,20,2020
Illinois,11-20-2020,634395,11795,11,20,2020
Indiana,11-20-2020,282311,5628,11,20,2020
Iowa,11-20-2020,205917,2159,11,20,2020
Kansas,11-20-2020,136397,1412,11,20,2020
Kentucky,11-20-2020,152206,1762,11,20,2020
Louisiana,11-20-2020,216709,6233,11,20,2020
Maine,11-20-2020,9958,173,11,20,2020
Maryland,11-20-2020,177086,4398,11,20,2020
Massachusetts,11-20-2020,200949,8947,11,20,2020
Michigan,11-20-2020,321181,8774,11,20,2020
Minnesota,11-20-2020,256700,3206,11,20,2020
Mississippi,11-20-2020,140429,3642,11,20,2020
Missouri,11-20-2020,280857,3580,11,20,2020
Montana,11-20-2020,53293,567,11,20,2020
Nebraska,11-20-2020,111661,897,11,20,2020
Nevada,11-20-2020,129714,1982,11,20,2020
New Hampshire,11-20-2020,16616,507,11,20,2020
New Jersey,11-20-2020,321821,16712,11,20,2020
New Mexico,11-20-2020,77098,1325,11,20,2020
New York,11-20-2020,591368,34082,11,20,2020
North Carolina,11-20-2020,328846,4979,11,20,2020
North Dakota,11-20-2020,72402,824,11,20,2020
Northern Mariana Islands,11-20-2020,103,2,11,20,2020
Ohio,11-20-2020,335423,6746,11,20,2020
Oklahoma,11-20-2020,167261,1603,11,20,2020
Oregon,11-20-2020,62175,812,11,20,2020
Pennsylvania,11-20-2020,302998,9687,11,20,2020
Puerto Rico,11-20-2020,45335,991,11,20,2020
Rhode Island,11-20-2020,48001,1321,11,20,2020
South Carolina,11-20-2020,203161,4231,11,20,2020
South Dakota,11-20-2020,71070,741,11,20,2020
Tennessee,11-20-2020,329039,4202,11,20,2020
Texas,11-20-2020,1105317,21236,11,20,2020
Utah,11-20-2020,170584,773,11,20,2020
Vermont,11-20-2020,3459,62,11,20,2020
Virgin Islands,11-20-2020,1482,23,11,20,2020
Virginia,11-20-2020,213331,3912,11,20,2020
Washington,11-20-2020,145281,2573,11,20,2020
West Virginia,11-20-2020,38480,639,11,20,2020
Wisconsin,11-20-2020,365190,3091,11,20,2020
Wyoming,11-20-2020,27129,176,11,20,2020
Alabama,11-21-2020,230708,3457,11,21,2020
Alaska,11-21-2020,27242,104,11,21,2020
American Samoa,11-21-2020,0,0,11,21,2020
Arizona,11-21-2020,295334,6457,11,21,2020
Arkansas,11-21-2020,143821,2337,11,21,2020
California,11-21-2020,1128351,18742,11,21,2020
Colorado,11-21-2020,230213,3649,11,21,2020
Connecticut,11-21-2020,101469,4828,11,21,2020
Delaware,11-21-2020,31321,786,11,21,2020
Diamond Princess,11-21-2020,49,0,11,21,2020
District of Columbia,11-21-2020,19961,670,11,21,2020
